Words; Positive; Negative; Neutral
रीति रस्म: 0.9999166992928368 9.702837049316433e-06 7.3597870113856e-05 
आंदू: 0.9999270643340709 9.691938279295726e-06 6.324372764987878e-05 
परम्परा: 0.9999166708219446 9.702040015358841e-06 7.362713804001848e-05 
अवली: 0.9999235926527297 9.667498205972388e-06 6.673984906437249e-05 
आनुपूर्व: 0.9999221765990994 9.872462781446044e-06 6.795093811910066e-05 
साँकल: 0.9999270643340894 9.691938278649647e-06 6.324372763192347e-05 
पांत: 0.9999235926527339 9.667498205825857e-06 6.67398490603141e-05 
प्रथा: 0.9999166130136289 9.700421689162691e-06 7.368656468196347e-05 
ताँता: 0.9999235926476109 9.667498948958363e-06 6.673985344014099e-05 
क्रम: 0.999922179493525 9.872362249212089e-06 6.794814422578428e-05 
सिकड़ी: 0.9999270643340892 9.691938278657069e-06 6.32437276321297e-05 
पंक्ति: 0.9999235926524794 9.667498214690897e-06 6.673984930584746e-05 
अनुक्रमणिका: 0.9999213182571236 9.626241268616433e-06 6.905550160772872e-05 
ऑर्डर: 0.9999221890451955 9.87203049412193e-06 6.793892431044727e-05 
करीना: 0.9995610122116274 0.0 0.0004389877883725452 
रीति रिवाज: 0.9999164938052468 9.697084486806081e-06 7.380911026641739e-05 
क़तार: 0.9999235926527654 9.667498204726887e-06 6.673984902987608e-05 
जंजीर: 0.9985464381176091 5.764651267504023e-05 0.0013959153697158386 
तरतीब: 1.0 0.0 0.0 
अनुक्रम: 0.9999221763096643 9.872472833218483e-06 6.795121750244775e-05 
रीति: 0.9999276591548718 9.707677472358373e-06 6.263316765579975e-05 
पंगत: 0.999920711989888 9.70504327431439e-06 6.958296683777003e-05 
कतार: 0.9999235926528727 9.667498200990384e-06 6.673984892638681e-05 
संकल: 0.9999270643340895 9.691938278647172e-06 6.324372763185472e-05 
क़रीना: 0.999561012209037 0.0 0.00043898779096293843 
पंगती: 0.9999235926530156 9.667498196008379e-06 6.673984878840112e-05 
रीति-रस्म: 0.9999156594504829 9.673726982875912e-06 7.466682253423463e-05 
ज़ंजीर: 0.9985464720175454 5.7646525691540656e-05 0.001395881456763068 
श्रेणी: 0.9999235902313994 9.667482624931451e-06 6.674228597560564e-05 
सीकर: 0.9998979862415115 9.170802801824054e-06 9.284295568673194e-05 
अनसूखा: 1.0 0.0 0.0 
अधसूखा: 1.0 0.0 0.0 
अलार: 0.9999274611910217 9.731791480634903e-06 6.280701749766348e-05 
कौड़ा: 1.0 0.0 0.0 
साँई: 0.9999275058323294 9.731157635023045e-06 6.276301003559159e-05 
सांई: 0.9999275058323294 9.731157635023045e-06 6.276301003559159e-05 
अलाव: 1.0 0.0 0.0 
अधिपति: 0.9999275058324089 9.731157635023823e-06 6.276300995609454e-05 
स्वामी: 0.9999089420323803 9.273044553829028e-06 8.178492306586755e-05 
मालिक: 0.9999275058280968 9.731158211213716e-06 6.276301369198629e-05 
आक़ा: 0.9999275058324089 9.731157635023823e-06 6.276300995609391e-05 
अधिभू: 0.9999275058324089 9.731157635023824e-06 6.276300995609329e-05 
अधिप: 0.9999275058324089 9.731157635023826e-06 6.276300995609204e-05 
हाकिम: 0.9999275058464034 9.731156729781448e-06 6.27629968668311e-05 
सिल्ला: 0.9926904522071385 7.505196274791894e-05 0.007234495830113621 
सिला: 0.9998893488826374 8.840192137930966e-06 0.0001018109252246749 
सीलनभरा: 1.0 0.0 0.0 
उंछवृत्ति: 0.9926904256213559 7.50522357217366e-05 0.007234522142922418 
उंछशील: 0.9926904256213559 7.50522357217366e-05 0.007234522142922418 
उंछशिल: 0.9926904256213559 7.50522357217366e-05 0.007234522142922418 
फूटा: 0.9996495882607379 2.676889101811281e-06 0.00034773485016024135 
आवाय: 0.9999199041332217 9.603703562689514e-06 7.049216321559677e-05 
रोपण: 1.0 0.0 0.0 
वापन: 1.0 0.0 0.0 
आरोप: 0.9999267361071305 1.0562342816394609e-05 6.270155005317692e-05 
आवाप: 0.9999199041546355 9.603706674856681e-06 7.049213868966616e-05 
मुंडन: 0.9999199041332181 9.60370356258613e-06 7.049216321934767e-05 
रोपाई: 1.0 0.0 0.0 
रोपनी: 1.0 0.0 0.0 
बोवाई: 1.0 0.0 0.0 
बोआई: 1.0 0.0 0.0 
वपन: 1.0 0.0 0.0 
बीजारोपण: 1.0 0.0 0.0 
बीजाकरण: 1.0 0.0 0.0 
बुआई: 1.0 0.0 0.0 
रुपाई: 1.0 0.0 0.0 
बेकसूर: 0.9998983611555038 5.415773913711473e-07 0.00010109726710486088 
अपराधहीन: 0.9998982891908932 5.436355255418912e-07 0.00010116717358131131 
अनपराधी: 0.9998975666172081 5.643005938205686e-07 0.00010186908219810856 
निरपराधी: 0.9998973375612925 5.708514221066845e-07 0.00010209158728539773 
बेगुनाह: 0.999852137543836 1.8635381974899154e-06 0.00014599891796659116 
निर्दोषी: 0.999898432577272 5.395347820876341e-07 0.00010102788794590947 
अदोष: 0.999898432577272 5.395347820876341e-07 0.00010102788794590947 
निरपराध: 0.999898432577272 5.395347820876341e-07 0.00010102788794590947 
अदाग: 0.9999262380276496 0.0 7.376197235043643e-05 
दाग़रहित: 0.9999262380276496 0.0 7.376197235043643e-05 
अदाग़: 0.9999262380276496 0.0 7.376197235043643e-05 
अदागी: 0.9999262380276496 0.0 7.376197235043643e-05 
अव्रण: 0.9999262380276496 0.0 7.376197235043643e-05 
दागरहित: 0.9999262380276496 0.0 7.376197235043643e-05 
बेदाग: 0.9999262380276496 0.0 7.376197235043643e-05 
अदाग़ी: 0.9999262380276496 0.0 7.376197235043643e-05 
सियासत: 0.9999240043238009 1.0359882370016248e-05 6.563579382907037e-05 
ख़ुमारी: 0.99975908439211 2.5751990976403314e-05 0.0002151636169135334 
समुद्र-फेन: 0.9998922465885771 2.178986004521847e-05 8.596355137761092e-05 
ब्योहार: 0.9999064577551233 9.679960028250874e-06 8.386228484846341e-05 
प्रयोग: 0.9999122987141879 9.697255026853451e-06 7.800403078534471e-05 
अनुशासन: 0.9999240043238009 1.0359882370016248e-05 6.563579382907037e-05 
इस्तमाल: 0.9999067903916724 9.68048672043372e-06 8.352912160718356e-05 
प्रभाव: 0.9999272960456355 9.71388859797216e-06 6.299006576653895e-05 
अभिमाद: 0.9997580774340222 2.590712475802207e-05 0.00021601544121978934 
श्वेतधामा: 0.999810459793073 7.174608428383424e-05 0.0001177941226431299 
इल्लत: 0.9991326839299667 0.0007416819760259291 0.00012563409400736392 
पयोधिक: 0.9998923111851299 2.174845109400316e-05 8.594036377614687e-05 
वेला: 0.9999271226825048 9.694917733574635e-06 6.3182399761576e-05 
असर: 0.9999273133059691 9.70488374616338e-06 6.298181028481312e-05 
ख़ुमार: 0.999758669186055 2.5815958371110576e-05 0.00021551485557381062 
शासन-प्रबंध: 0.9999240043238009 1.0359882370016248e-05 6.563579382907037e-05 
समुद्रफेन: 0.9998923111851299 2.174845109400316e-05 8.594036377614687e-05 
बहुपत्र: 0.999183954106121 0.00019697959597787766 0.0006190662979011052 
प्रशासन: 0.9999240043237403 1.0359882370203686e-05 6.563579388953605e-05 
वक्त: 0.9999270899328019 9.765636942564325e-06 6.314443025552731e-05 
शशांक: 0.9999213182975379 9.627832013896875e-06 6.90538704481346e-05 
व्यवहार: 0.9999275240264094 9.70552282822696e-06 6.277045076239664e-05 
शासन: 0.9999240042909435 1.035988298668949e-05 6.563582606976673e-05 
इंदु: 0.9999213183024313 9.627830419423375e-06 6.905386714933033e-05 
इन्दु: 0.9999213183024313 9.627830419424281e-06 6.9053867149288e-05 
अबरक: 0.9991839540708493 0.00019698004957118134 0.0006190658795795983 
कैफ: 0.9997567039641148 2.611872401248861e-05 0.0002171773118727152 
धत: 0.9991326839299667 0.0007416819760259291 0.00012563409400736392 
अभ्र: 0.999183953999466 0.00019698096755575356 0.0006190650329782783 
इस्तेमाल: 0.9999067903905728 9.680486706710638e-06 8.352912272048997e-05 
दुर्व्यसन: 0.9991326839299667 0.0007416819760259291 0.00012563409400736392 
राजशाही: 0.9999240043238014 1.0359882370014772e-05 6.563579382859427e-05 
निशारत्न: 0.9999213184262722 9.627834024592127e-06 6.90537397032192e-05 
दिन: 0.9999271230881933 9.694947336641862e-06 6.31819644700166e-05 
उपयोजन: 0.9999064577520728 9.679959990993334e-06 8.386228793625621e-05 
अभ्रक: 0.9991839538532461 0.00019698284793566735 0.0006190632988182877 
भोडल: 0.9991839535461868 0.0001969867966991956 0.0006190596571139319 
कैफ़: 0.9997548373863163 2.6406292359220794e-05 0.00021875632132443024 
व्यसन: 0.9991326839299667 0.0007416819760259291 0.00012563409400736392 
हुकूमत: 0.9999240048340229 1.0359912781174452e-05 6.563525319592185e-05 
बेला: 0.9999271232217228 9.694924988553731e-06 6.318185328858952e-05 
तासीर: 0.999927313305969 9.704883746166552e-06 6.298181028484803e-05 
शासन-प्रबंधन: 0.9999240043238034 1.0359882370008721e-05 6.56357938266422e-05 
मद: 0.999910000176371 1.0183211099022223e-05 7.981661252994478e-05 
खुमारी: 0.9997592797472286 2.5721894214037015e-05 0.00021499835855745057 
तोयमल: 0.9998923111851299 2.174845109400316e-05 8.594036377614687e-05 
अब्ज: 0.999921318426093 9.627834020671508e-06 6.905373988630404e-05 
अब्धिकफ: 0.9998923111851299 2.174845109400316e-05 8.594036377614687e-05 
हिमांशु: 0.9999213184262726 9.627834024603006e-06 6.90537397027111e-05 
छाप: 0.9999273243054907 9.706598533678432e-06 6.296909597564715e-05 
रेणुसार: 0.9999213184262733 9.627834024617514e-06 6.905373970203362e-05 
कपूर: 0.9999213184262746 9.627834024646529e-06 6.90537397006787e-05 
अबरख: 0.999183952866283 0.00019699554022453844 0.0006190515934924718 
जमाना: 0.9999271232197992 9.694925032618669e-06 6.318185516822834e-05 
उपयोग: 0.9999067903861689 9.68048665180083e-06 8.352912717932909e-05 
अनेहा: 0.9999271232199073 9.694924767583896e-06 6.318185532514994e-05 
दिण्डीर: 0.9998923111851299 2.174845109400316e-05 8.594036377614687e-05 
ज़माना: 0.9999271232198431 9.694924924807933e-06 6.318185523205627e-05 
अनुभाव: 0.9999273133059691 9.704883746187996e-06 6.29818102847792e-05 
राज्य: 0.9999240077308499 1.0359133420843086e-05 6.563313572932394e-05 
रङ्ग: 0.999927313305969 9.704883746234486e-06 6.298181028477904e-05 
सिंधुकफ: 0.9998923111851299 2.174845109400316e-05 8.594036377614687e-05 
मिहिका: 0.9999213183674787 9.627832786216221e-06 6.905379973515164e-05 
नशा: 0.9997585303252734 2.58373515139294e-05 0.00021563232321270996 
रंग: 0.999927313305969 9.704883746234854e-06 6.298181028477904e-05 
कर्पूर: 0.9999213184262826 9.627834024820614e-06 6.905373969254902e-05 
प्रयोजन: 0.9999064577429226 9.679959879007912e-06 8.386229719832089e-05 
दिंडीर: 0.9998923111851299 2.174845109400316e-05 8.594036377614687e-05 
समय: 0.9999270899327949 9.765636960131143e-06 6.314443024502471e-05 
खुमार: 0.9997595280683688 2.568363741069998e-05 0.0002147882942205789 
कुव्यसन: 0.9991326839299667 0.0007416819760259291 0.00012563409400736392 
आचरण: 0.9999275240242924 9.705522897399828e-06 6.277045281019273e-05 
राज: 0.9999240038769805 1.0359865435084352e-05 6.563625758434966e-05 
वक़्त: 0.9999270899328158 9.765636908244697e-06 6.314443027603468e-05 
अभ्रपटल: 0.9991839511666007 0.00019701739804139375 0.0006190314353578347 
भोडर: 0.9991839452185847 0.00019709388919152991 0.0006189608922238521 
उज्वलित: 1.0 0.0 0.0 
दीप्तिमान: 1.0 0.0 0.0 
दीप्तिमान्: 1.0 0.0 0.0 
प्रकाशित: 1.0 0.0 0.0 
उज्ज्वलित: 1.0 0.0 0.0 
प्रदीप्त: 1.0 0.0 0.0 
अवभासित: 1.0 0.0 0.0 
अपहतपाप्मा: 0.9999262380276496 0.0 7.376197235043643e-05 
वशीकरण विद्या: 1.0 0.0 0.0 
सम्मोहनी विद्या: 1.0 0.0 0.0 
मोहिनी शक्ति: 1.0 0.0 0.0 
मोहिनी विद्या: 1.0 0.0 0.0 
मोहनी शक्ति: 1.0 0.0 0.0 
मोहनी विद्या: 1.0 0.0 0.0 
चंद्रवल्ली: 1.0 0.0 0.0 
वसंतजा: 1.0 0.0 0.0 
वसन्तजा: 1.0 0.0 0.0 
माधवीलता: 1.0 0.0 0.0 
माधवी: 1.0 0.0 0.0 
माधवी-लता: 1.0 0.0 0.0 
वासंती लता: 1.0 0.0 0.0 
पुष्पांक: 1.0 0.0 0.0 
भृंगप्रिया: 1.0 0.0 0.0 
माधविका: 1.0 0.0 0.0 
सुवर्णरेखा: 1.0 0.0 0.0 
द्रुतविलंबित: 1.0 0.0 0.0 
सुंदरी आम: 1.0 0.0 0.0 
सुन्दरी आम: 1.0 0.0 0.0 
द्रुतविलम्बित: 1.0 0.0 0.0 
सुवर्णरेखा आम: 1.0 0.0 0.0 
रूपमयी: 1.0 0.0 0.0 
रूपमनी: 1.0 0.0 0.0 
अनंगवती: 1.0 0.0 0.0 
कामा: 1.0 0.0 0.0 
कामवती: 1.0 0.0 0.0 
सयन: 1.0 0.0 0.0 
पौंढ़ना: 0.9931548413513159 0.00029467357829995584 0.006550485070384165 
नींद लगना: 0.9960629921259843 0.0 0.003937007874015748 
शयन करना: 0.9960454857022338 0.0 0.003954514297766139 
शयन: 1.0 0.0 0.0 
आँख लगना: 0.9960017223349942 0.0 0.0039982776650058435 
पौढ़ना: 0.9931548249965881 0.0002946756408360715 0.0065504993625758266 
अवश्याय: 0.9998977272417664 9.114945466057932e-06 9.315781276758651e-05 
कैथ: 0.9854762140017275 0.0 0.014523785998272571 
शिरापत्र: 0.9891060266824963 0.0 0.010893973317503778 
तुषार: 0.9998962043945377 9.089727312024669e-06 9.470587815027795e-05 
नीहार: 0.999896787226739 9.108078652063645e-06 9.410469460891255e-05 
तुहिन: 0.9998962052489728 9.089750160457892e-06 9.470500086675786e-05 
दोषपाचन: 0.9853999150876996 0.0 0.014600084912300363 
सुखान: 0.9999216639285254 9.679182250483576e-06 6.865688922407728e-05 
नागपुष्पक: 0.9999022065740608 9.322186715319053e-06 8.847123922384649e-05 
मन्नथ: 0.9852701087320613 0.0 0.014729891267938656 
प्रालेय: 0.9998962063891866 9.089780650896457e-06 9.470383016244691e-05 
कैथा: 0.9854295459012566 0.0 0.014570454098743326 
दधिफल: 0.985148220169416 0.0 0.014851779830584003 
आकाशजल: 0.9998979383129168 9.108262605683972e-06 9.295342447745476e-05 
कैथ वृक्ष: 0.9853102945171556 0.0 0.014689705482844479 
विशालक: 0.985003440337721 0.0 0.014996559662278955 
पुष्पफल: 0.9998877854860135 8.73606957104716e-06 0.00010347844441536711 
पाला: 0.9998952905098978 9.055501180960579e-06 9.5653988921233e-05 
नीलमल्लिका: 0.9854688669176829 0.0 0.01453113308231716 
हिम: 0.9998962138498351 9.090043456253723e-06 9.469610670864732e-05 
सुक्कान: 0.9999216639293039 9.679182246392638e-06 6.865688844969898e-05 
